ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDPCPO23N000008846,장소,공원,19003059,항호소호공원,,,50705,지역근린공원,4613013100112050000,전라남도,여수시,소호동,,1205,4613013100,4613078000,461304646554,소호2길,14-1,127.6561547,34.74757684,라라142392,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008847,장소,공원,19003060,공원,,,50705,지역근린공원,4613012600104290000,전라남도,여수시,덕충동,,429,4613012600,4613076500,461304646267,덕충안길,79,127.745514,34.7547641,라라224400,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008848,장소,공원,19003061,문화공원,,,50705,지역근린공원,4613012600120050000,전라남도,여수시,덕충동,,2005,4613012600,4613076500,461304647160,박람회길,1,127.7465005,34.75218961,라라225397,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008849,장소,공원,19003062,덕양양지바름공원,,,50705,지역근린공원,4613031021114120024,전라남도,여수시,소라면,덕양리,1412-24,4613031021,4613031000,461304646934,하세동길,17-12,127.6331108,34.79860574,라라121449,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008850,장소,공원,19003063,문수공원2,,,50705,지역근린공원,4613012000100610004,전라남도,여수시,문수동,,61-4,4613012000,4613071000,461304646372,문수북6길,47,127.7057191,34.76004551,라라188406,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008851,장소,공원,19003064,화치공원,,,50705,지역근린공원,4613013700108570001,전라남도,여수시,화장동,,857-1,4613013700,4613080000,461304646240,대통2길,41-4,127.6417842,34.77521229,라라129423,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008852,장소,공원,19003065,낙산어린이공원,,,50705,지역근린공원,1111017400106110019,서울특별시,종로구,창신동,,611-19,1111017400,1111068000,111104100453,창신길,210-11,127.0104297,37.57969647,다사567534,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008853,장소,공원,19003066,새마을공원,,,50705,지역근린공원,1111018300103270001,서울특별시,종로구,평창동,,327-1,1111018300,1111056000,111104100519,평창길,14-9,126.9646779,37.60644952,다사527564,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008854,장소,공원,19003067,서린공원,,,50705,지역근린공원,1111012300100790001,서울특별시,종로구,서린동,,79-1,1111012300,1111061500,111103100013,종로,30-1,126.9807825,37.56994946,다사541524,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008855,장소,공원,19003069,숭인공원,,,50705,지역근린공원,1111017500100580000,서울특별시,종로구,숭인동,,58,1111017500,1111070000,111104100065,동망산길,150,127.0182921,37.57747248,다사574532,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008856,장소,공원,19003071,첨단체육근린공원,,,50705,지역근린공원,2917014100111130000,광주광역시,북구,오룡동,,1113,2917014100,2917069500,291702009005,임방울대로,877,126.8566089,35.22127719,다라414919,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008857,장소,공원,19003073,용흥어린이공원,,,50705,지역근린공원,2917010700101580006,광주광역시,북구,용봉동,,158-6,2917010700,2917059000,291704286554,우치로100번길,26,126.9139152,35.17632971,다라466869,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008858,장소,공원,19003075,동심어린이공원,,,50705,지역근린공원,2917011200109960004,광주광역시,북구,문흥동,,996-4,2917011200,2917065600,291703162017,문산로,43-8,126.9224165,35.18626672,다라474880,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008859,장소,공원,19003076,동산어린이공원,,,50705,지역근린공원,2917010800111470001,광주광역시,북구,동림동,,1147-1,2917010800,2917061500,291704286298,북문대로242번길,11,126.8652344,35.1893884,다라422884,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008860,장소,공원,19003077,한마음어린이공원,,,50705,지역근린공원,2917010800111610001,광주광역시,북구,동림동,,1161-1,2917010800,2917061500,291703162011,동림용산로,12,126.8701196,35.1879133,다라426882,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008861,장소,공원,19003078,우곡제1어린이공원,,,50705,지역근린공원,4777025027102050000,경상북도,영덕군,영덕읍,우곡리,205,4777025027,4777025000,477703318006,영덕로,143,129.3752784,36.40782506,마바681250,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008862,장소,공원,19003079,우곡제2어린이공원,,,50705,지역근린공원,4777025027101920003,경상북도,영덕군,영덕읍,우곡리,192-3,4777025027,4777025000,477704754169,서원3길,3,129.3763682,36.40709421,마바682249,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008863,장소,공원,19003080,성내공원,,,50705,지역근린공원,4777036030108820000,경상북도,영덕군,영해면,성내리,882,4777036030,4777036000,477702000023,동해대로,6568,129.4039226,36.52970683,마바704385,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008864,장소,공원,19003081,성내1호어린이공원,,,50705,지역근린공원,4777036030103280004,경상북도,영덕군,영해면,성내리,328-4,4777036030,4777036000,477704754002,318만세길,104,129.4092731,36.5353133,마바709392,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008865,장소,공원,19003082,남호1호어린이공원,,,50705,지역근린공원,4777032047101810000,경상북도,영덕군,남정면,남호리,181,4777032047,4777032000,477704754076,남정중화길,38,129.3754123,36.33377453,마바683167,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008866,장소,공원,19003083,병곡1호어린이공원,,,50705,지역근린공원,4777037038100460000,경상북도,영덕군,병곡면,병곡리,46,4777037038,4777037000,,,,129.4145508,36.60047343,마바712464,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008867,장소,공원,19003084,우곡제1소공원,,,50705,지역근린공원,4777025027102050000,경상북도,영덕군,영덕읍,우곡리,205,4777025027,4777025000,477703318006,영덕로,143,129.3752784,36.40782506,마바681250,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008868,장소,공원,19003085,우곡제2소공원,,,50705,지역근린공원,4777025027102050000,경상북도,영덕군,영덕읍,우곡리,205,4777025027,4777025000,477703318006,영덕로,143,129.3752784,36.40782506,마바681250,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008869,장소,공원,19003086,소공원1,,,50705,지역근린공원,4777025030111520000,경상북도,영덕군,영덕읍,매정리,1152,4777025030,4777025000,,,,129.4039706,36.45256176,마바706300,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008870,장소,공원,19003087,백석2공원,,,50705,지역근린공원,4777037037104310008,경상북도,영덕군,병곡면,백석리,431-8,4777037037,4777037000,477703318012,흰돌로,88,129.412615,36.61274242,마바710478,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008871,장소,공원,19003088,남석어린이공원,,,50705,지역근린공원,4777025023100180001,경상북도,영덕군,영덕읍,남석리,18-1,4777025023,4777025000,,,,129.368593,36.40931271,마바675251,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008872,장소,공원,19003089,남산공원,,,50705,지역근린공원,2871025021200140001,인천광역시,강화군,강화읍,신문리,산14-1,2871025021,2871025000,287104271635,청하동길36번길,29-25,126.4787417,37.742724,다사100719,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008873,장소,공원,19003091,동명12공원,,,50705,지역근린공원,2911010800102280104,광주광역시,동구,동명동,,228-104,2911010800,2911054500,,,,126.9216533,35.15200439,다라473842,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008874,장소,공원,19003092,산수제1공원,,,50705,지역근린공원,2911011000105680001,광주광역시,동구,산수동,,568-1,2911011000,2911060000,291103162072,밤실로,147,126.9334131,35.15864223,다라483849,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008875,장소,공원,19003093,서남21공원,,,50705,지역근린공원,2911011800100970010,광주광역시,동구,서석동,,97-10,2911011800,2911065500,291103009003,백서로,167,126.923186,35.14367903,다라474833,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008876,장소,공원,19003094,학동공원,,,50705,지역근린공원,2911012200107240009,광주광역시,동구,학동,,724-9,2911012200,2911071000,291104277165,의재로43번길,27-3,126.934746,35.13303816,다라485821,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008877,장소,공원,19003095,고산어린이공원,,,50705,지역근린공원,4571036021106830001,전라북도,완주군,고산면,읍내리,683-1,4571036021,4571036000,457104619327,읍내5길,19-1,127.2094508,35.97591007,다마738755,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008878,장소,공원,19003096,정농통일공원,,,50705,지역근린공원,4571033031107070022,전라북도,완주군,이서면,반교리,707-22,4571033031,4571033000,457103016075,농생명로,99,127.0315752,35.83692177,다마576601,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008879,장소,공원,19003097,고운산근린공원,,,50705,지역근린공원,4571036021200020000,전라북도,완주군,고산면,읍내리,산2,4571036021,4571036000,457103273003,고산천로,635-70,127.2127945,35.98084948,다마741760,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008880,장소,공원,19003098,윤슬공원,,,50705,지역근린공원,4571033023101980051,전라북도,완주군,이서면,금평리,198-51,4571033023,4571033000,457103016002,혁신로,181-101,127.0468774,35.83239304,다마590596,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008881,장소,공원,19003099,상일공원,,,50705,지역근린공원,1174010300101880000,서울특별시,강동구,상일동,,188,1174010300,1174052500,117404172144,상암로79가길,3,127.1673811,37.54699594,다사706497,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008882,장소,공원,19003100,당말공원,,,50705,지역근린공원,1174010900101670195,서울특별시,강동구,천호동,,167-195,1174010900,1174062000,117404172314,진황도로29길,34,127.133269,37.53912767,다사676489,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008883,장소,공원,19003101,암사공원,,,50705,지역근린공원,1174010700200590002,서울특별시,강동구,암사동,,산59-2,1174010700,1174057000,117404172026,고덕로28길,36,127.1377197,37.55294611,다사680504,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008884,장소,공원,19003102,혜림공원,,,50705,지역근린공원,1174010900100470023,서울특별시,강동구,천호동,,47-23,1174010900,1174060000,117404172347,천중로39길,77,127.1399199,37.54460152,다사681495,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008885,장소,공원,19003103,선린공원,,,50705,지역근린공원,1174010800104240000,서울특별시,강동구,성내동,,424,1174010800,1174066000,117404172270,양재대로91길,59,127.1327283,37.52851477,다사675477,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008886,장소,공원,19003105,무궁화공원,,,50705,지역근린공원,1174010500103400017,서울특별시,강동구,길동,,340-17,1174010500,1174068500,117404172241,양재대로124길,62,127.1454038,37.54237122,다사686492,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008887,장소,공원,19003106,샘물공원,,,50705,지역근린공원,1174010100103120099,서울특별시,강동구,명일동,,312-99,1174010100,1174053000,117402000006,양재대로,1630,127.1447929,37.55106259,다사686502,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008888,장소,공원,19003107,선사공원,,,50705,지역근린공원,1174010700104400001,서울특별시,강동구,암사동,,440-1,1174010700,1174059000,117403123023,올림픽로,836,127.1299975,37.55576062,다사673507,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008889,장소,공원,19003108,천사공원,,,50705,지역근린공원,1174010900103630005,서울특별시,강동구,천호동,,363-5,1174010900,1174061000,117404172323,천중로12길,23-23,127.1284086,37.54380926,다사671494,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008890,장소,공원,19003109,광진공원,,,50705,지역근린공원,1174010900103380019,서울특별시,강동구,천호동,,338-19,1174010900,1174061000,117404172043,구천면로13길,21,127.1225179,37.54297043,다사666493,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008891,장소,공원,19003110,꿈나래공원,,,50705,지역근린공원,1174010200105360000,서울특별시,강동구,고덕동,,536,1174010200,1174055000,117404172197,아리수로64길,29,127.1537718,37.56086516,다사694513,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008892,장소,공원,19003111,게내공원,,,50705,지역근린공원,1174010300102780000,서울특별시,강동구,상일동,,278,1174010300,1174052500,117404172156,상일로5길,26,127.1714903,37.54928444,다사709500,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008893,장소,공원,19003112,진달래공원,,,50705,지역근린공원,1174010100103120043,서울특별시,강동구,명일동,,312-43,1174010100,1174053000,117404172258,양재대로147길,5,127.1436846,37.55218901,다사685503,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008894,장소,공원,19003113,제5호공원,,,50705,지역근린공원,4377035021200860000,충청북도,음성군,삼성면,덕정리,산86,4377035021,4377035000,437704541178,덕정로,134,127.5064448,37.02036879,라바005913,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008895,장소,공원,19003114,양덕공원,,,50705,지역근린공원,4377035021104970004,충청북도,음성군,삼성면,덕정리,497-4,4377035021,4377035000,437703000129,금일로,992-34,127.4915804,37.02363152,다바992916,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008896,장소,공원,19003115,인구어린이공원,,,50705,지역근린공원,5183034021106410005,강원특별자치도,양양군,현남면,인구리,641-5,5183034021,5183034000,518304505161,인구길,28-9,128.7623034,37.96725661,마사108971,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008897,장소,공원,19003118,남악공원,,,50705,지역근린공원,4684025622125480000,전라남도,무안군,삼향읍,남악리,2548,4684025622,4684025600,468403281007,남악로,210,126.4617122,34.80490374,다라050460,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008898,장소,공원,19003119,망향공원,,,50705,지역근린공원,4684025622114980000,전라남도,무안군,삼향읍,남악리,1498,4684025622,4684025600,468404688452,남악4로60번가길,45,126.468867,34.81197023,다라056468,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008899,장소,공원,19003120,갯벌생태공원,,,50705,지역근린공원,4684036021100010000,전라남도,무안군,해제면,유월리,1,4684036021,4684036000,468404860125,황토갯벌길,110,126.3332487,35.10367888,나라936793,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008900,장소,공원,19003122,성내공원,,,50705,지역근린공원,4715010400101200006,경상북도,김천시,성내동,,120-6,4715010400,4715051600,471504718517,성모길,79,128.1228328,36.12224664,라마560918,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008901,장소,공원,19003125,남해공원,,,50705,지역근린공원,4611010100110690000,전라남도,목포시,용당동,,1069,4611010100,4611052000,461103281058,용당로,101,126.3998414,34.79664962,나라993452,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008902,장소,공원,19003126,부영공원,,,50705,지역근린공원,4611016400110250000,전라남도,목포시,옥암동,,1025,4611016400,4611080000,461103281038,삼향천로,23,126.4343676,34.80367339,다라025459,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008903,장소,공원,19003127,중화공원,,,50705,지역근린공원,4611015800107640000,전라남도,목포시,상동,,764,4611015800,4611075600,461103281040,상동로,33,126.4142398,34.81112289,다라006468,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008904,장소,공원,19003128,상도근린공원,,,50705,지역근린공원,1162010100201030052,서울특별시,관악구,봉천동,,산103-52,1162010100,1162060500,116204160069,국회단지길,144,126.941428,37.49187922,다사506437,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008905,장소,공원,19003129,상록공원,,,50705,지역근린공원,1162010300106020196,서울특별시,관악구,남현동,,602-196,1162010300,1162063000,116204160477,승방3나길,14,126.9805556,37.47290646,다사540416,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008906,장소,공원,19003130,남부공원,,,50705,지역근린공원,1162010200104830014,서울특별시,관악구,신림동,,483-14,1162010200,1162068500,116204160205,남부순환로163가길,20,126.9206909,37.48480916,다사487429,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000008907,장소,공원,19003132,백설공원,,,50705,지역근린공원,1162010100116060011,서울특별시,관악구,봉천동,,1606-11,1162010100,1162058500,116204160023,관악로6길,50,126.9535099,37.47627616,다사516420,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
